구간시작시각,VDS_ID,연결방향,방향코드,VDS이정_km,도로이정_km,콘존ID,콘존명,콘존길이_km,원시행수,관측시각수,차로수,교통량_5분,평균속도_5분_km_h,점유율_5분_pct,속도관측행수,점유율유효행수,음수오류행수,전부0행수,속도관측비율,전부0비율,품질상태
2026-08-20 23:35:00,0010VDE31400,반대 방향,E,406.50,403.30,0010CZE470,서울TG-판교IC,3.640,50,10,5,234.0,100.56,0.419,50,50,0,0,1.0000,0.0000,OK
2026-08-20 23:40:00,0010VDE31400,반대 방향,E,406.50,403.30,0010CZE470,서울TG-판교IC,3.640,50,10,5,181.0,100.62,0.429,48,50,0,2,0.9600,0.0400,OK
2026-08-20 23:45:00,0010VDE31400,반대 방향,E,406.50,403.30,0010CZE470,서울TG-판교IC,3.640,50,10,5,180.0,98.38,0.434,50,50,0,0,1.0000,0.0000,OK
2026-08-20 23:50:00,0010VDE31400,반대 방향,E,406.50,403.30,0010CZE470,서울TG-판교IC,3.640,50,10,5,180.0,95.02,0.434,48,50,0,2,0.9600,0.0400,OK
2026-08-20 23:55:00,0010VDE31400,반대 방향,E,406.50,403.30,0010CZE470,서울TG-판교IC,3.640,50,10,5,159.0,99.36,0.434,50,50,0,0,1.0000,0.0000,OK
2026-08-20 00:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,93.0,101.32,0.397,43,50,0,7,0.8600,0.1400,OK
2026-08-20 00:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,99.0,101.80,0.365,39,50,0,11,0.7800,0.2200,OK
2026-08-20 00:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,113.0,100.54,0.368,38,50,0,12,0.7600,0.2400,OK
2026-08-20 00:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,110.0,100.03,0.435,44,50,0,6,0.8800,0.1200,OK
2026-08-20 00:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,102.0,98.87,0.388,43,50,0,7,0.8600,0.1400,OK
2026-08-20 00:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,99.0,100.18,0.357,39,50,0,11,0.7800,0.2200,OK
2026-08-20 00:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,91.0,100.15,0.376,39,50,0,11,0.7800,0.2200,OK
2026-08-20 00:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,95.0,99.95,0.360,39,50,0,11,0.7800,0.2200,OK
2026-08-20 00:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,72.0,99.33,0.294,33,50,0,17,0.6600,0.3400,OK
2026-08-20 00:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,90.0,99.67,0.388,40,50,0,10,0.8000,0.2000,OK
2026-08-20 00:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,74.0,95.97,0.327,37,50,0,13,0.7400,0.2600,OK
2026-08-20 00:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,73.0,100.36,0.316,36,50,0,14,0.7200,0.2800,OK
2026-08-20 01:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,57.0,98.91,0.309,33,50,0,17,0.6600,0.3400,OK
2026-08-20 01:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,71.0,101.25,0.312,36,50,0,14,0.7200,0.2800,OK
2026-08-20 01:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,70.0,104.39,0.272,33,50,0,17,0.6600,0.3400,OK
2026-08-20 01:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,59.0,98.41,0.350,35,50,0,15,0.7000,0.3000,OK
2026-08-20 01:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,63.0,95.16,0.368,35,50,0,15,0.7000,0.3000,OK
2026-08-20 01:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,58.0,98.03,0.289,32,50,0,18,0.6400,0.3600,OK
2026-08-20 01:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,75.0,100.33,0.315,35,50,0,15,0.7000,0.3000,OK
2026-08-20 01:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,65.0,97.28,0.363,39,50,0,11,0.7800,0.2200,OK
2026-08-20 01:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,59.0,100.59,0.326,33,50,0,17,0.6600,0.3400,OK
2026-08-20 01:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,57.0,94.79,0.316,32,50,0,18,0.6400,0.3600,OK
2026-08-20 01:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,58.0,99.71,0.252,30,50,0,20,0.6000,0.4000,OK
2026-08-20 01:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,50.0,95.88,0.312,31,50,0,19,0.6200,0.3800,OK
2026-08-20 02:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,52.0,97.88,0.287,31,50,0,19,0.6200,0.3800,OK
2026-08-20 02:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,50.0,95.48,0.329,32,50,0,18,0.6400,0.3600,OK
2026-08-20 02:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,49.0,92.41,0.268,25,50,0,25,0.5000,0.5000,OK
2026-08-20 02:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,51.0,92.12,0.359,32,50,0,18,0.6400,0.3600,OK
2026-08-20 02:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,66.0,97.36,0.320,35,50,0,15,0.7000,0.3000,OK
2026-08-20 02:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,48.0,96.69,0.239,27,50,0,23,0.5400,0.4600,OK
2026-08-20 02:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,53.0,100.45,0.277,30,50,0,20,0.6000,0.4000,OK
2026-08-20 02:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,45.0,98.69,0.258,28,50,0,22,0.5600,0.4400,OK
2026-08-20 02:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,45.0,90.24,0.287,28,50,0,22,0.5600,0.4400,OK
2026-08-20 02:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,56.0,99.66,0.244,29,50,0,21,0.5800,0.4200,OK
2026-08-20 02:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,46.0,96.46,0.268,29,50,0,21,0.5800,0.4200,OK
2026-08-20 02:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,44.0,99.16,0.271,29,50,0,21,0.5800,0.4200,OK
2026-08-20 03:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,46.0,95.98,0.250,25,50,0,25,0.5000,0.5000,OK
2026-08-20 03:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,57.0,97.63,0.257,29,50,0,21,0.5800,0.4200,OK
2026-08-20 03:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,53.0,95.09,0.306,31,50,0,19,0.6200,0.3800,OK
2026-08-20 03:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,51.0,96.02,0.306,34,50,0,16,0.6800,0.3200,OK
2026-08-20 03:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,68.0,95.94,0.363,38,50,0,12,0.7600,0.2400,OK
2026-08-20 03:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,54.0,95.24,0.308,30,50,0,20,0.6000,0.4000,OK
2026-08-20 03:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,61.0,91.67,0.405,38,50,0,12,0.7600,0.2400,OK
2026-08-20 03:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,56.0,93.38,0.388,36,50,0,14,0.7200,0.2800,OK
2026-08-20 03:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,63.0,100.51,0.320,30,50,0,20,0.6000,0.4000,OK
2026-08-20 03:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,72.0,95.25,0.354,38,50,0,12,0.7600,0.2400,OK
2026-08-20 03:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,62.0,96.40,0.315,32,50,0,18,0.6400,0.3600,OK
2026-08-20 03:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,66.0,95.88,0.359,36,50,0,14,0.7200,0.2800,OK
2026-08-20 04:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,75.0,96.64,0.368,38,50,0,12,0.7600,0.2400,OK
2026-08-20 04:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,64.0,95.83,0.323,34,50,0,16,0.6800,0.3200,OK
2026-08-20 04:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,72.0,96.76,0.350,37,50,0,13,0.7400,0.2600,OK
2026-08-20 04:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,72.0,92.83,0.367,39,50,0,11,0.7800,0.2200,OK
2026-08-20 04:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,85.0,93.62,0.341,37,50,0,13,0.7400,0.2600,OK
2026-08-20 04:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,113.0,94.69,0.412,43,50,0,7,0.8600,0.1400,OK
2026-08-20 04:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,73.0,96.78,0.317,34,50,0,16,0.6800,0.3200,OK
2026-08-20 04:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,111.0,96.30,0.440,45,50,0,5,0.9000,0.1000,OK
2026-08-20 04:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,113.0,95.74,0.387,41,50,0,9,0.8200,0.1800,OK
2026-08-20 04:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,138.0,96.84,0.399,43,50,0,7,0.8600,0.1400,OK
2026-08-20 04:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,158.0,94.81,0.443,46,50,0,4,0.9200,0.0800,OK
2026-08-20 04:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,165.0,92.13,0.433,44,50,0,6,0.8800,0.1200,OK
2026-08-20 05:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,135.0,95.16,0.473,43,50,0,7,0.8600,0.1400,OK
2026-08-20 05:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,197.0,93.50,0.463,46,50,0,4,0.9200,0.0800,OK
2026-08-20 05:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,207.0,92.91,0.443,46,50,0,4,0.9200,0.0800,OK
2026-08-20 05:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,207.0,96.12,0.507,49,50,0,1,0.9800,0.0200,OK
2026-08-20 05:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,217.0,94.52,0.481,48,50,0,2,0.9600,0.0400,OK
2026-08-20 05:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,262.0,95.58,0.475,48,50,0,2,0.9600,0.0400,OK
2026-08-20 05:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,259.0,91.30,0.476,49,50,0,1,0.9800,0.0200,OK
2026-08-20 05:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,250.0,91.96,0.473,47,50,0,3,0.9400,0.0600,OK
2026-08-20 05:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,268.0,93.45,0.440,46,50,0,4,0.9200,0.0800,OK
2026-08-20 05:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,246.0,91.56,0.426,44,50,0,6,0.8800,0.1200,OK
2026-08-20 05:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,269.0,94.96,0.436,47,50,0,3,0.9400,0.0600,OK
2026-08-20 05:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,284.0,95.74,0.440,48,50,0,2,0.9600,0.0400,OK
2026-08-20 06:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,276.0,94.88,0.456,48,50,0,2,0.9600,0.0400,OK
2026-08-20 06:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,296.0,92.77,0.416,44,50,0,6,0.8800,0.1200,OK
2026-08-20 06:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,300.0,95.36,0.504,49,50,0,1,0.9800,0.0200,OK
2026-08-20 06:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,277.0,96.50,0.431,49,50,0,1,0.9800,0.0200,OK
2026-08-20 06:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,272.0,94.75,0.418,45,50,0,5,0.9000,0.1000,OK
2026-08-20 06:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,300.0,96.88,0.439,46,50,0,4,0.9200,0.0800,OK
2026-08-20 06:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,295.0,94.86,0.454,48,50,0,2,0.9600,0.0400,OK
2026-08-20 06:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,273.0,93.77,0.430,45,50,0,5,0.9000,0.1000,OK
2026-08-20 06:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,259.0,93.31,0.412,44,50,0,6,0.8800,0.1200,OK
2026-08-20 06:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,234.0,94.61,0.446,48,50,0,2,0.9600,0.0400,OK
2026-08-20 06:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,298.0,96.34,0.461,47,50,0,3,0.9400,0.0600,OK
2026-08-20 06:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,297.0,93.73,0.456,48,50,0,2,0.9600,0.0400,OK
2026-08-20 07:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,283.0,88.50,0.457,44,50,0,6,0.8800,0.1200,OK
2026-08-20 07:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,262.0,93.57,0.461,47,50,0,3,0.9400,0.0600,OK
2026-08-20 07:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,257.0,93.17,0.460,46,50,0,4,0.9200,0.0800,OK
2026-08-20 07:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,259.0,99.00,0.422,46,50,0,4,0.9200,0.0800,OK
2026-08-20 07:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,227.0,95.81,0.431,46,50,0,4,0.9200,0.0800,OK
2026-08-20 07:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,259.0,90.08,0.490,48,50,0,2,0.9600,0.0400,OK
2026-08-20 07:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,230.0,94.37,0.456,48,50,0,2,0.9600,0.0400,OK
2026-08-20 07:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,228.0,95.38,0.431,45,50,0,5,0.9000,0.1000,OK
2026-08-20 07:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,209.0,95.33,0.430,44,50,0,6,0.8800,0.1200,OK
2026-08-20 07:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,222.0,95.33,0.456,45,50,0,5,0.9000,0.1000,OK
2026-08-20 07:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,216.0,94.33,0.451,47,50,0,3,0.9400,0.0600,OK
2026-08-20 07:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,221.0,97.43,0.461,46,50,0,4,0.9200,0.0800,OK
2026-08-20 08:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,210.0,98.90,0.361,41,50,0,9,0.8200,0.1800,OK
2026-08-20 08:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,250.0,94.57,0.467,49,50,0,1,0.9800,0.0200,OK
2026-08-20 08:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,236.0,95.09,0.449,47,50,0,3,0.9400,0.0600,OK
2026-08-20 08:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,247.0,95.66,0.459,48,50,0,2,0.9600,0.0400,OK
2026-08-20 08:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,255.0,94.73,0.435,46,50,0,4,0.9200,0.0800,OK
2026-08-20 08:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,266.0,96.70,0.426,47,50,0,3,0.9400,0.0600,OK
2026-08-20 08:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,219.0,92.45,0.437,46,50,0,4,0.9200,0.0800,OK
2026-08-20 08:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,241.0,96.35,0.449,47,50,0,3,0.9400,0.0600,OK
2026-08-20 08:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,238.0,95.34,0.427,45,50,0,5,0.9000,0.1000,OK
2026-08-20 08:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,221.0,96.09,0.469,49,50,0,1,0.9800,0.0200,OK
2026-08-20 08:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,269.0,94.45,0.433,46,50,0,4,0.9200,0.0800,OK
2026-08-20 08:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,242.0,93.24,0.450,45,50,0,5,0.9000,0.1000,OK
2026-08-20 09:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,260.0,95.53,0.468,48,50,0,2,0.9600,0.0400,OK
2026-08-20 09:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,215.0,96.72,0.406,45,50,0,5,0.9000,0.1000,OK
2026-08-20 09:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,214.0,97.02,0.455,48,50,0,2,0.9600,0.0400,OK
2026-08-20 09:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,223.0,96.41,0.438,46,50,0,4,0.9200,0.0800,OK
2026-08-20 09:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,221.0,92.60,0.472,47,50,0,3,0.9400,0.0600,OK
2026-08-20 09:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,195.0,94.77,0.449,46,50,0,4,0.9200,0.0800,OK
2026-08-20 09:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,225.0,91.68,0.471,48,50,0,2,0.9600,0.0400,OK
2026-08-20 09:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,198.0,96.63,0.444,47,50,0,3,0.9400,0.0600,OK
2026-08-20 09:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,196.0,95.01,0.447,46,50,0,4,0.9200,0.0800,OK
2026-08-20 09:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,206.0,94.87,0.445,45,50,0,5,0.9000,0.1000,OK
2026-08-20 09:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,210.0,95.41,0.495,49,50,0,1,0.9800,0.0200,OK
2026-08-20 09:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,231.0,94.99,0.455,44,50,0,6,0.8800,0.1200,OK
2026-08-20 10:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,203.0,92.27,0.402,42,50,0,8,0.8400,0.1600,OK
2026-08-20 10:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,253.0,90.80,0.470,46,50,0,4,0.9200,0.0800,OK
2026-08-20 10:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,233.0,92.33,0.436,46,50,0,4,0.9200,0.0800,OK
2026-08-20 10:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,281.0,88.67,0.484,47,50,0,3,0.9400,0.0600,OK
2026-08-20 10:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,249.0,94.76,0.472,47,50,0,3,0.9400,0.0600,OK
2026-08-20 10:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,237.0,89.84,0.454,46,50,0,4,0.9200,0.0800,OK
2026-08-20 10:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,242.0,88.83,0.493,47,50,0,3,0.9400,0.0600,OK
2026-08-20 10:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,209.0,92.17,0.418,44,50,0,6,0.8800,0.1200,OK
2026-08-20 10:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,218.0,92.73,0.408,41,50,0,9,0.8200,0.1800,OK
2026-08-20 10:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,244.0,92.49,0.474,47,50,0,3,0.9400,0.0600,OK
2026-08-20 10:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,190.0,91.00,0.454,45,50,0,5,0.9000,0.1000,OK
